Id,Label,timeset,target,componentnumber,degree,clustering,triangles,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,modularity_class,Cluster
1283,1283,,8,0,1,0,0,10,0.194683,0.203672,0,0.00162,9,0
1284,1284,,3,0,11,0.327273,18,11,0.189528,0.199656,31889.137056,0.007864,8,4
1285,1285,,17,0,7,0.142857,3,10,0.202196,0.215084,1411.561872,0.012613,9,0
1286,1286,,3,0,1,0,0,12,0.154506,0.159921,0,0.000411,8,1
1287,1287,,10,0,7,0.380952,8,10,0.195341,0.203778,3333.030653,0.004301,4,0
1288,1288,,17,0,3,0,0,10,0.207921,0.216675,7735.657594,0.003291,1,7
1289,1289,,10,0,4,0.833333,5,11,0.202615,0.216128,21.432613,0.014148,5,1
1290,1290,,10,0,2,0,0,12,0.173065,0.18175,27.268768,0.001605,5,1
1291,1291,,8,0,11,0.654545,36,10,0.209084,0.220575,175.079525,0.031551,4,6
1292,1292,,10,0,10,0.022222,1,10,0.209723,0.221874,40525.202988,0.009631,5,1
1293,1293,,0,0,21,0.290476,61,10,0.238636,0.257355,3345.399984,0.149799,3,2
1294,1294,,3,0,1,0,0,12,0.151118,0.156522,0,0.000938,8,4
1295,1295,,17,0,1,0,0,11,0.169441,0.175605,0,0.00057,3,2
1296,1296,,5,0,7,0.333333,7,11,0.180021,0.188662,232.439138,0.006857,0,5
1297,1297,,5,0,13,0.589744,46,10,0.202793,0.214158,550.554182,0.022581,0,5
1298,1298,,10,0,1,0,0,12,0.137391,0.141227,0,0.000341,5,1
1299,1299,,10,0,1,0,0,12,0.16041,0.16747,0,0.000856,5,1
1300,1300,,10,0,35,0.178151,106,10,0.243725,0.265696,165264.232476,0.105307,5,1
1301,1301,,10,0,2,0,0,10,0.193149,0.201356,1441.508655,0.001655,8,4
1302,1302,,10,0,1,0,0,11,0.190613,0.201106,0,0.003863,5,1
1303,1303,,17,0,4,0,0,11,0.184211,0.192825,4030.721754,0.001885,9,0
1304,1304,,14,0,17,0.360294,49,9,0.202901,0.215713,1488.473684,0.036392,2,3
1305,1305,,8,0,22,0.268398,62,9,0.220969,0.236582,31088.989994,0.045719,4,6
1306,1306,,14,0,5,0.1,1,9,0.229906,0.243649,12906.42934,0.010631,2,3
1307,1307,,10,0,2,1,1,12,0.164342,0.170876,0,0.000947,5,1
1308,1308,,16,0,1,0,0,14,0.120189,0.122594,0,0.000334,0,5
1309,1309,,3,0,1,0,0,12,0.157376,0.162615,0,0.000632,8,4
1310,1310,,17,0,15,0.314286,33,10,0.226956,0.244899,18470.767506,0.05679,9,0
1311,1311,,17,0,1,0,0,11,0.176995,0.184041,0,0.0007,9,0
1312,1312,,17,0,39,0.039136,29,10,0.236431,0.257426,243037.859687,0.04991,9,0
1313,1313,,10,0,1,0,0,10,0.186765,0.194878,0,0.001289,1,1
1314,1314,,0,0,5,0.5,5,10,0.2062,0.219383,7626.524749,0.018592,3,2
1315,1315,,13,0,5,0.5,5,12,0.155071,0.159565,1.416667,0.003828,6,9
1316,1316,,14,0,36,0.161905,102,9,0.234995,0.256533,136951.853163,0.111171,2,3
1317,1317,,5,0,7,0.428571,9,11,0.190986,0.201037,336.173903,0.008521,0,5
1318,1318,,6,0,1,0,0,11,0.160609,0.16633,0,0.000448,0,5
1319,1319,,6,0,8,0.321429,9,10,0.203036,0.216347,977.074321,0.01623,2,3
1320,1320,,15,0,14,0.692308,63,10,0.213739,0.228418,722.761662,0.08164,1,1
1321,1321,,0,0,6,0.2,3,10,0.211058,0.224121,1022.521149,0.020613,3,2
1322,1322,,17,0,1,0,0,10,0.172474,0.17976,0,0.001683,2,3
1323,1323,,17,0,1,0,0,11,0.152897,0.157109,0,0.000409,9,0
1324,1324,,17,0,1,0,0,12,0.159074,0.163304,0,0.000521,5,1
1325,1325,,0,0,12,0.151515,10,10,0.206877,0.219812,22073.253675,0.018288,3,2
1326,1326,,8,0,9,0.194444,7,10,0.196484,0.206658,1349.571041,0.011021,4,6
1327,1327,,5,0,16,0.366667,44,10,0.197995,0.208455,1432.509548,0.020799,0,5
1328,1328,,6,0,19,0.169591,29,9,0.208586,0.224933,44100.540455,0.021404,2,3
1329,1329,,17,0,7,0.047619,1,9,0.211415,0.226743,13970.658208,0.011769,9,0
1330,1330,,16,0,1,0,0,13,0.127757,0.130724,0,0.00036,3,2
1331,1331,,13,0,1,0,0,14,0.120671,0.122847,0,0.000336,6,9
1332,1332,,0,0,3,0.333333,1,10,0.197467,0.206423,1049.64104,0.002426,4,0
1333,1333,,12,0,1,0,0,10,0.199081,0.206597,0,0.001485,8,4
1334,1334,,0,0,71,0.303018,753,10,0.252886,0.279304,156709.604272,0.583138,3,2
1335,1335,,5,0,3,0.333333,1,11,0.179116,0.187326,20.156309,0.003325,0,5
1336,1336,,6,0,1,0,0,11,0.169838,0.176483,0,0.00058,8,4
1337,1337,,0,0,5,0.8,8,10,0.22242,0.237242,0.540774,0.056057,3,2
1338,1338,,6,0,8,0.785714,22,11,0.185759,0.195063,1873.774461,0.007026,0,5
1339,1339,,9,0,4,0.166667,1,10,0.221361,0.23375,12647.282537,0.007952,0,5
1340,1340,,14,0,6,0.666667,10,10,0.202642,0.21498,4.293709,0.017001,2,3
1341,1341,,14,0,5,0.1,1,10,0.222719,0.235791,8943.538828,0.009082,2,3
1342,1342,,17,0,1,0,0,10,0.194683,0.203672,0,0.00162,9,0
1343,1343,,17,0,1,0,0,11,0.168729,0.175131,0,0.000542,9,0
1344,1344,,11,0,3,0.666667,2,10,0.180665,0.187655,110.700619,0.004493,7,7
1345,1345,,10,0,10,0.377778,17,11,0.179382,0.186015,12924.036558,0.004813,4,1
1346,1346,,17,0,11,0.163636,9,9,0.214256,0.22731,16552.71494,0.01259,9,0
1347,1347,,10,0,3,0,0,11,0.183935,0.195528,2972.713171,0.003112,5,1
1348,1348,,0,0,51,0.264314,337,9,0.258661,0.283264,267541.48655,0.381332,3,2
1349,1349,,10,0,55,0.16633,247,10,0.23128,0.25432,66649.321718,0.152781,5,1
1350,1350,,17,0,12,0.090909,6,9,0.240929,0.256104,99824.159723,0.022051,9,0
1351,1351,,17,0,7,0.47619,10,10,0.216834,0.230383,1011.243073,0.018166,9,0
1352,1352,,17,0,3,0,0,10,0.203031,0.214498,4136.77498,0.003589,9,0
1353,1353,,17,0,4,0.166667,1,11,0.192417,0.203093,1076.057732,0.004635,9,0
1354,1354,,6,0,5,0.2,2,10,0.210586,0.225567,6009.681532,0.015495,2,3
1355,1355,,3,0,9,0.055556,2,12,0.164431,0.171969,35336.306582,0.004171,8,4
1356,1356,,14,0,1,0,0,9,0.187219,0.195838,0,0.002747,2,3
1357,1357,,6,0,2,0,0,11,0.162829,0.168853,1551.966096,0.000858,2,5
1358,1358,,10,0,1,0,0,13,0.146794,0.151545,0,0.000335,5,1
1359,1359,,14,0,3,0,0,10,0.193183,0.203945,373.067718,0.006245,2,3
1360,1360,,15,0,2,1,1,10,0.196105,0.208311,0,0.014483,1,1
1361,1361,,10,0,2,0,0,11,0.176929,0.185035,9.554641,0.001758,5,1
1362,1362,,3,0,3,0,0,10,0.197303,0.206286,8975.147916,0.003247,8,4
1363,1363,,5,0,1,0,0,11,0.185353,0.193389,0,0.001257,3,2
1364,1364,,17,0,2,1,1,11,0.16216,0.168377,0,0.001727,0,5
1365,1365,,17,0,1,0,0,10,0.202293,0.210843,0,0.002625,5,8
1366,1366,,14,0,1,0,0,11,0.166256,0.17163,0,0.00045,9,0
1367,1367,,0,0,8,0.178571,5,10,0.203649,0.215853,1108.970544,0.018233,3,2
1368,1368,,10,0,1,0,0,11,0.164084,0.169932,0,0.000421,9,0
1369,1369,,17,0,1,0,0,10,0.206088,0.217887,0,0.003732,9,0
1370,1370,,10,0,3,0.666667,2,11,0.193281,0.205688,0.503019,0.010476,5,1
1371,1371,,17,0,1,0,0,10,0.19332,0.20187,0,0.001312,9,0
1372,1372,,0,0,13,0.025641,2,10,0.219083,0.233855,35996.297246,0.037317,3,2
1373,1373,,14,0,4,0.166667,1,10,0.215217,0.227762,6641.982503,0.010423,2,3
1374,1374,,10,0,2,0,0,12,0.155772,0.160231,7622,0.000711,0,1
1375,1375,,6,0,1,0,0,10,0.200822,0.214244,0,0.009341,2,3
1376,1376,,17,0,57,0.026316,42,9,0.259577,0.286009,706311.909012,0.091602,9,0
1377,1377,,14,0,2,0,0,10,0.202599,0.212339,3145.92651,0.004601,1,3
1378,1378,,16,0,1,0,0,11,0.168893,0.174257,0,0.000791,9,0
1379,1379,,0,0,3,0.333333,1,10,0.194733,0.20455,68.492519,0.00614,3,2
1380,1380,,10,0,8,0.821429,23,12,0.156299,0.163014,474.699441,0.004658,5,10
1381,1381,,0,0,75,0.156396,434,9,0.246444,0.270957,111774.318249,0.421456,3,2
1382,1382,,6,0,3,0,0,10,0.178299,0.18646,466.137173,0.001971,2,3
1383,1383,,17,0,6,0.4,6,10,0.211556,0.227648,2265.665879,0.023275,9,0
1384,1384,,17,0,53,0.12627,174,9,0.238629,0.260781,135535.927714,0.081066,9,0
1385,1385,,5,0,2,0,0,11,0.164356,0.169986,925.75864,0.000756,9,6
1386,1386,,15,0,5,0.3,3,10,0.196186,0.208749,14564.989065,0.015348,1,1
1387,1387,,0,0,1,0,0,12,0.14706,0.151329,0,0.000325,3,2
1388,1388,,17,0,9,0.222222,8,10,0.20131,0.2136,5723.358349,0.014144,9,0
1389,1389,,0,0,8,0.571429,16,10,0.208336,0.222117,762.466684,0.027133,3,2
1390,1390,,17,0,2,0,0,11,0.16147,0.167433,254.014991,0.000741,9,0
1391,1391,,3,0,13,0.115385,9,11,0.180717,0.189626,27367.934412,0.006406,8,4
1392,1392,,10,0,1,0,0,10,0.200774,0.2105,0,0.003271,5,1
1393,1393,,0,0,8,0.392857,11,10,0.220051,0.23502,4307.107891,0.061326,3,2
1394,1394,,10,0,6,0.666667,10,11,0.185389,0.195257,94.488827,0.00525,5,1
1395,1395,,5,0,1,0,0,12,0.153088,0.157517,0,0.000342,0,5
1396,1396,,17,0,14,0.450549,41,11,0.17145,0.180241,9942.361089,0.010688,0,5
1397,1397,,0,0,3,0.333333,1,11,0.159031,0.164667,251.158668,0.001173,9,0
1398,1398,,16,0,2,1,1,10,0.18682,0.194207,0,0.002465,9,0
1399,1399,,12,0,4,0.5,3,10,0.182264,0.1895,5261.489268,0.002251,8,4
1400,1400,,0,0,2,0,0,11,0.185551,0.193812,7.584776,0.002551,3,2
1401,1401,,17,0,11,0,0,11,0.2003,0.212339,28272.703885,0.006018,9,0
1402,1402,,17,0,14,0.538462,49,10,0.229456,0.247244,2237.756801,0.05553,9,0
1403,1403,,17,0,2,1,1,11,0.165179,0.170094,0,0.000707,9,0
1404,1404,,17,0,4,0.333333,2,10,0.203172,0.215966,8249.923044,0.007084,9,0
1405,1405,,5,0,3,0.666667,2,10,0.220515,0.233164,118.785826,0.009397,0,5
1406,1406,,6,0,7,0.190476,4,10,0.223758,0.237855,17776.598621,0.012069,0,5
1407,1407,,5,0,10,0.622222,28,10,0.220203,0.233906,2112.57565,0.019264,0,5
1408,1408,,0,0,3,0,0,11,0.177523,0.186552,835.357823,0.00318,3,2
1409,1409,,17,0,10,0.111111,5,9,0.23024,0.245301,9576.319579,0.021463,9,0
1410,1410,,0,0,5,0.4,4,10,0.219386,0.232019,28910.624715,0.008008,4,5
1411,1411,,0,0,1,0,0,11,0.175937,0.183046,0,0.001037,3,2
1412,1412,,17,0,1,0,0,12,0.141031,0.145161,0,0.000338,9,0
1413,1413,,10,0,11,0.236364,13,10,0.217645,0.234644,1933.213916,0.04019,5,1
1414,1414,,17,0,3,0,0,10,0.191187,0.198389,4828.197897,0.001544,8,4
1415,1415,,17,0,3,1,3,10,0.214009,0.227193,0,0.014199,9,0
1416,1416,,6,0,2,0,0,11,0.179268,0.188351,7622,0.002253,2,3
1417,1417,,15,0,4,0.666667,4,10,0.19892,0.212815,69.018202,0.028268,1,1
1418,1418,,5,0,2,0,0,10,0.218983,0.231245,7622,0.006717,0,5
1419,1419,,10,0,1,0,0,13,0.13478,0.137601,0,0.000314,0,1
1420,1420,,17,0,3,0.666667,2,10,0.193979,0.204367,2.691282,0.007172,9,0
1421,1421,,17,0,6,0.6,9,11,0.197938,0.209616,15.251896,0.014142,9,0
1422,1422,,6,0,1,0,0,10,0.185497,0.193169,0,0.000868,0,5
1423,1423,,6,0,3,0,0,11,0.182539,0.190821,9907.792973,0.001593,2,3
1424,1424,,8,0,9,0.305556,11,10,0.196875,0.208589,864.416972,0.015843,4,6
1425,1425,,17,0,6,0,0,12,0.175451,0.18363,16801.925073,0.002727,9,0
1426,1426,,3,0,6,0,0,10,0.20465,0.215829,38911.512589,0.00405,8,4
1427,1427,,13,0,4,0.666667,4,12,0.155116,0.159772,1.037068,0.003364,6,9
1428,1428,,5,0,1,0,0,11,0.186372,0.194464,0,0.001195,9,0
1429,1429,,8,0,4,0.5,3,10,0.192054,0.200826,7622,0.007985,4,6
1430,1430,,10,0,5,0.2,2,11,0.200854,0.213038,481.940609,0.009491,5,1
1431,1431,,8,0,1,0,0,10,0.176096,0.183655,0,0.001733,4,6
1432,1432,,10,0,2,0,0,11,0.165186,0.172413,1676.930681,0.001164,1,1
1433,1433,,17,0,1,0,0,12,0.146113,0.150859,0,0.000375,9,0
1434,1434,,0,0,15,0.333333,35,10,0.219943,0.235153,10239.625424,0.058903,3,2
1435,1435,,17,0,1,0,0,12,0.168699,0.175713,0,0.000512,9,0
1436,1436,,16,0,5,0.6,6,10,0.225393,0.239659,5022.892854,0.011905,0,5
1437,1437,,7,0,2,1,1,11,0.180034,0.187834,0,0.001629,5,1
1438,1438,,17,0,1,0,0,10,0.215473,0.227967,0,0.009153,9,0
1439,1439,,10,0,9,0.194444,7,10,0.187403,0.197714,5083.530201,0.00711,5,1
1440,1440,,6,0,1,0,0,11,0.186742,0.195887,0,0.002706,5,1
1441,1441,,14,0,3,0.333333,1,10,0.201411,0.212502,2947.131739,0.009293,2,3
1442,1442,,17,0,5,0.3,3,10,0.217613,0.231822,3851.459444,0.01589,9,0
1443,1443,,7,0,2,1,1,11,0.188292,0.194966,0,0.001232,5,1
1444,1444,,14,0,24,0.32971,91,8,0.230337,0.248149,21572.608603,0.078606,2,3
1445,1445,,3,0,2,0,0,9,0.225339,0.236182,7617.771612,0.00487,8,4
1446,1446,,0,0,6,0.466667,7,11,0.195472,0.205996,470.760731,0.010306,3,2
1447,1447,,15,0,35,0.421849,251,10,0.226666,0.24379,11483.58014,0.164981,1,1
1448,1448,,15,0,4,0.833333,5,10,0.204064,0.216612,4.768254,0.020737,1,1
1449,1449,,10,0,2,0,0,11,0.190971,0.201723,303.044652,0.004268,5,1
1450,1450,,6,0,7,0.095238,2,9,0.210383,0.226102,7403.52908,0.018246,2,3
1451,1451,,6,0,2,0,0,10,0.201002,0.214572,3682.838345,0.009673,4,6
1452,1452,,2,0,5,0.3,3,11,0.200079,0.214151,5973.729128,0.012339,5,1
1453,1453,,10,0,2,0,0,11,0.179593,0.188883,103.379231,0.00232,5,1
1454,1454,,8,0,3,0.666667,2,10,0.181526,0.189762,1.341822,0.00345,4,6
1455,1455,,14,0,9,0.472222,17,9,0.221689,0.236074,10839.889743,0.0307,2,3
1456,1456,,17,0,2,0,0,11,0.194034,0.204961,69.590713,0.004499,9,0
1457,1457,,17,0,10,0.2,9,9,0.213913,0.227275,10107.448919,0.012948,9,0
1458,1458,,6,0,2,1,1,11,0.177742,0.184652,0,0.001195,2,3
1459,1459,,11,0,2,0,0,10,0.204091,0.212296,7436.047118,0.003194,9,7
1460,1460,,17,0,1,0,0,12,0.143112,0.147284,0,0.000368,9,0
1461,1461,,5,0,1,0,0,12,0.159507,0.164741,0,0.000473,0,5
1462,1462,,3,0,20,0.068421,13,10,0.219462,0.232929,154249.181031,0.015678,8,4
1463,1463,,14,0,1,0,0,11,0.169649,0.176651,0,0.000462,2,3
1464,1464,,10,0,44,0.06871,65,10,0.212263,0.231019,196726.412068,0.03909,5,1
1465,1465,,0,0,3,0.666667,2,12,0.137768,0.142145,0.6,0.001562,0,5
1466,1466,,17,0,4,0.833333,5,11,0.190527,0.20068,5.02957,0.00512,9,0
1467,1467,,10,0,10,0.111111,5,10,0.208604,0.22326,8347.238669,0.019299,5,1
1468,1468,,10,0,12,0.454545,30,10,0.213757,0.226924,1608.137254,0.028554,5,1
1469,1469,,6,0,4,0.333333,2,11,0.197099,0.210033,1206.079467,0.008112,5,1
1470,1470,,3,0,4,0.166667,1,12,0.160819,0.167223,2270.80013,0.001948,8,4
1471,1471,,8,0,24,0.322464,89,9,0.225319,0.240009,14393.881119,0.053221,4,6
1472,1472,,17,0,1,0,0,11,0.182447,0.191419,0,0.001061,4,3
1473,1473,,3,0,1,0,0,11,0.167907,0.173894,0,0.000991,8,4
1474,1474,,10,0,16,0.241667,29,10,0.207181,0.224364,5844.350901,0.041008,5,1
1475,1475,,17,0,1,0,0,10,0.198593,0.207626,0,0.00264,9,0
1476,1476,,0,0,3,0.666667,2,11,0.198899,0.209765,6.692088,0.012997,3,2
1477,1477,,10,0,2,1,1,12,0.163636,0.170416,0,0.001283,5,1
1478,1478,,17,0,1,0,0,12,0.163027,0.16914,0,0.000467,9,0
1479,1479,,17,0,2,0,0,10,0.205295,0.215836,846.263905,0.008824,4,6
1480,1480,,15,0,2,1,1,11,0.1866,0.194738,0,0.00267,1,1
1481,1481,,10,0,9,0.416667,15,10,0.202853,0.216845,7018.899295,0.015258,5,1
1482,1482,,0,0,1,0,0,11,0.177234,0.185226,0,0.001615,3,2
1483,1483,,8,0,1,0,0,10,0.192821,0.202413,0,0.004839,4,6
1484,1484,,5,0,2,0,0,12,0.155432,0.160036,15242,0.000665,0,5
1485,1485,,6,0,2,0,0,11,0.168748,0.175566,97.625443,0.000827,0,5
1486,1486,,8,0,16,0.216667,26,10,0.218193,0.232459,23561.753898,0.034237,4,6
1487,1487,,10,0,1,0,0,11,0.179589,0.189591,0,0.00128,9,0
1488,1488,,10,0,18,0.019608,3,9,0.22498,0.238182,99019.993073,0.013034,5,1
1489,1489,,7,0,1,0,0,12,0.17353,0.182135,0,0.001761,5,1
1490,1490,,17,0,1,0,0,10,0.197472,0.208031,0,0.004699,9,0
1491,1491,,12,0,4,0.666667,4,11,0.172564,0.179124,45.291773,0.002278,8,4
1492,1492,,3,0,8,0.535714,15,12,0.171678,0.179606,467.968215,0.005644,8,4
1493,1493,,10,0,1,0,0,11,0.189509,0.198849,0,0.002684,5,1
1494,1494,,10,0,4,0,0,10,0.18538,0.194063,1238.705628,0.002669,5,1
1495,1495,,14,0,7,0.095238,2,11,0.196535,0.20689,15828.444165,0.004412,0,5
1496,1496,,6,0,17,0.25,34,10,0.220484,0.238008,9232.895876,0.044937,2,3
1497,1497,,17,0,30,0.363218,158,9,0.245405,0.266773,40341.093804,0.116569,9,0
1498,1498,,10,0,6,0.333333,5,10,0.18942,0.200508,24890.492106,0.00651,5,1
1499,1499,,17,0,4,0.166667,1,10,0.218863,0.232652,9268.110243,0.014001,9,0
1500,1500,,6,0,6,0.4,6,9,0.211,0.225666,661.423857,0.021477,2,3
1501,1501,,10,0,3,0.333333,1,12,0.174783,0.18353,9578.36254,0.001928,5,1
1502,1502,,0,0,2,0,0,11,0.170655,0.177317,96.803271,0.001023,3,2
1503,1503,,16,0,4,0.166667,1,11,0.166776,0.172467,9013.297243,0.001476,9,0
1504,1504,,17,0,2,0,0,10,0.196115,0.208134,16091.664549,0.004812,5,8
1505,1505,,17,0,1,0,0,11,0.193404,0.203138,0,0.002438,9,0
1506,1506,,10,0,34,0.051693,29,10,0.226101,0.247118,116028.485426,0.066973,5,1
1507,1507,,13,0,3,0.333333,1,12,0.15503,0.15945,7622,0.001836,6,9
1508,1508,,17,0,7,0.52381,11,10,0.199738,0.211802,8709.969311,0.007554,9,0
1509,1509,,15,0,54,0.259259,371,10,0.233899,0.255647,119146.957521,0.222139,1,1
1510,1510,,10,0,4,0,0,11,0.200589,0.213921,1040.508311,0.009059,5,1
1511,1511,,0,0,3,0.666667,2,10,0.207462,0.220434,75.192215,0.020571,3,2
1512,1512,,0,0,5,0.3,3,11,0.197308,0.208747,496.704613,0.014148,3,2
1513,1513,,5,0,1,0,0,10,0.210493,0.221574,0,0.004127,0,5
1514,1514,,0,0,1,0,0,12,0.159624,0.164768,0,0.000539,3,2
1515,1515,,10,0,1,0,0,12,0.147741,0.151784,0,0.00037,5,1
1516,1516,,10,0,2,0,0,11,0.171207,0.177991,8852.293614,0.00104,5,2
1517,1517,,0,0,1,0,0,11,0.185353,0.193389,0,0.001257,3,2
1518,1518,,10,0,1,0,0,11,0.170877,0.176315,0,0.000506,4,0
1519,1519,,6,0,14,0.175824,16,9,0.213829,0.228331,27999.854204,0.021986,2,3
1520,1520,,8,0,7,0.619048,13,10,0.210464,0.221862,143.26342,0.02026,4,6
1521,1521,,14,0,12,0.575758,38,11,0.185782,0.195348,2062.952924,0.009187,0,5
1522,1522,,0,0,6,0.266667,4,11,0.190494,0.200424,4649.35736,0.00404,3,2
1523,1523,,6,0,2,1,1,10,0.172595,0.181057,0,0.001515,2,3
1524,1524,,0,0,12,0.136364,9,10,0.214461,0.23073,6093.900187,0.034802,3,2
1525,1525,,16,0,2,0,0,10,0.205544,0.214446,204.353034,0.00242,9,0
1526,1526,,14,0,2,0,0,11,0.182495,0.189755,10.480943,0.001343,0,5
1527,1527,,16,0,4,0.166667,1,10,0.19394,0.202154,19254.019156,0.002382,7,0
1528,1528,,14,0,4,0,0,10,0.204304,0.217173,18460.906406,0.004877,2,3
1529,1529,,10,0,3,0,0,11,0.168486,0.175145,15243,0.001077,5,1
1530,1530,,14,0,2,0,0,11,0.19334,0.203708,4050.645199,0.002805,4,6
1531,1531,,14,0,13,0.153846,12,10,0.208188,0.222141,22644.092873,0.022613,2,3
1532,1532,,0,0,3,0.333333,1,10,0.199122,0.210023,150.59027,0.01144,3,2
1533,1533,,5,0,14,0.285714,26,10,0.213141,0.225842,12174.025523,0.015229,0,5
1534,1534,,17,0,10,0.222222,10,10,0.213273,0.230272,10982.600664,0.026963,9,0
1535,1535,,3,0,4,0.333333,2,10,0.196211,0.203986,2362.298366,0.002733,8,4
1536,1536,,8,0,16,0.258333,31,10,0.215931,0.229334,8674.987623,0.031682,4,6
1537,1537,,10,0,2,0,0,11,0.184701,0.19479,7.074259,0.004205,5,1
1538,1538,,17,0,9,0.722222,26,9,0.208057,0.221261,730.882143,0.020893,9,0
1539,1539,,3,0,5,0.5,5,12,0.167014,0.174245,22914.096617,0.003687,8,4
1540,1540,,0,0,1,0,0,11,0.172478,0.179694,0,0.000844,3,2
1541,1541,,0,0,1,0,0,10,0.222206,0.236498,0,0.026164,3,2
1542,1542,,10,0,4,0.666667,4,11,0.19918,0.211524,9.580161,0.013089,5,1
1543,1543,,0,0,8,0.25,7,10,0.21986,0.234977,15895.614164,0.054433,3,2
1544,1544,,6,0,10,0,0,10,0.213464,0.226686,35966.309347,0.008432,2,3
1545,1545,,14,0,2,0,0,11,0.190646,0.199264,1010.735785,0.001344,9,5
1546,1546,,17,0,18,0.444444,68,9,0.231259,0.249538,26563.518668,0.063435,9,0
1547,1547,,0,0,6,0.133333,2,10,0.221831,0.237355,30414.034182,0.033488,3,2
1548,1548,,3,0,3,0,0,10,0.20069,0.208572,6337.381074,0.002038,8,0
1549,1549,,10,0,2,0,0,11,0.180897,0.188389,7622,0.001326,5,1
1550,1550,,6,0,1,0,0,10,0.180119,0.187935,0,0.001545,2,3
1551,1551,,3,0,10,0.155556,7,12,0.171257,0.179391,19631.692419,0.005508,8,4
1552,1552,,17,0,1,0,0,11,0.175504,0.181448,0,0.00053,9,0
1553,1553,,17,0,17,0.25,34,9,0.243725,0.264656,46912.543546,0.06636,9,0
1554,1554,,10,0,5,0.2,2,10,0.202691,0.2124,14419.521367,0.004251,5,1
1555,1555,,0,0,56,0.268831,414,9,0.246779,0.269666,30561.878096,0.425946,3,2
1556,1556,,14,0,2,0,0,10,0.2053,0.21764,2743.548408,0.009081,2,3
1557,1557,,0,0,4,0.5,3,11,0.187233,0.196377,1265.504399,0.004819,3,2
1558,1558,,10,0,16,0.3,36,11,0.203199,0.21933,2603.42638,0.030502,5,1
1559,1559,,6,0,27,0.273504,96,9,0.234172,0.255048,46072.629568,0.082791,2,3
1560,1560,,15,0,32,0.576613,286,10,0.222901,0.239921,1153.931199,0.173815,1,1
1561,1561,,17,0,1,0,0,11,0.171319,0.178761,0,0.001025,5,1
1562,1562,,0,0,5,0.3,3,10,0.227681,0.24315,727.791266,0.057007,3,2
1563,1563,,17,0,10,0.022222,1,10,0.212672,0.225892,41224.72295,0.009813,9,0
1564,1564,,8,0,2,1,1,11,0.158314,0.164227,0,0.001611,4,6
1565,1565,,0,0,5,0.4,4,10,0.224695,0.239552,2142.691377,0.033181,3,2
1566,1566,,14,0,1,0,0,10,0.184885,0.193086,0,0.002753,2,3
1567,1567,,0,0,6,0.2,3,10,0.205151,0.217953,9108.760294,0.018188,3,2
1568,1568,,14,0,4,0.166667,1,10,0.189967,0.200981,290.681141,0.005472,2,3
1569,1569,,8,0,4,0.5,3,10,0.184211,0.192905,37.52514,0.003976,4,6
1570,1570,,17,0,6,0,0,9,0.212618,0.229488,16417.44418,0.0194,9,0
1571,1571,,17,0,12,0.545455,36,10,0.229043,0.246798,1464.72683,0.052468,9,0
1572,1572,,8,0,1,0,0,11,0.166321,0.172787,0,0.000773,4,6
1573,1573,,3,0,1,0,0,13,0.142731,0.146871,0,0.00053,8,4
1574,1574,,10,0,6,0.133333,2,11,0.195096,0.206618,6251.668646,0.006599,5,1
1575,1575,,0,0,2,0,0,11,0.19079,0.199856,1263.119878,0.004339,3,2
1576,1576,,17,0,8,0,0,10,0.191019,0.202371,7338.147921,0.004607,9,0
1577,1577,,17,0,3,0,0,10,0.217031,0.22823,9573.412621,0.004668,9,0
1578,1578,,17,0,1,0,0,13,0.126173,0.129431,0,0.000312,9,0
1579,1579,,17,0,1,0,0,10,0.19603,0.207936,0,0.004497,9,0
1580,1580,,17,0,3,0.333333,1,11,0.174391,0.183611,1380.40366,0.001712,9,0
1581,1581,,5,0,1,0,0,11,0.170923,0.176026,0,0.000431,0,5
1582,1582,,6,0,3,0.666667,2,11,0.190043,0.200489,29.744482,0.00433,3,2
1583,1583,,10,0,4,0.333333,2,11,0.179711,0.18769,119.011658,0.003381,5,1
1584,1584,,10,0,10,0.422222,19,10,0.19233,0.204196,10382.086816,0.008642,5,1
1585,1585,,3,0,4,0,0,11,0.17387,0.179911,24051.554104,0.001695,4,4
1586,1586,,8,0,1,0,0,10,0.193561,0.202897,0,0.002542,5,1
1587,1587,,10,0,5,1,10,13,0.145513,0.15107,0,0.002997,5,10
1588,1588,,16,0,1,0,0,10,0.219734,0.22983,0,0.003784,1,1
1589,1589,,6,0,2,0,0,11,0.171836,0.177491,7622,0.000951,4,6
1590,1590,,0,0,2,0,0,11,0.198629,0.209341,17.351803,0.008886,3,2
1591,1591,,3,0,1,0,0,13,0.142836,0.146944,0,0.000436,8,4
1592,1592,,17,0,5,0,0,11,0.177949,0.185963,9935.803412,0.002197,9,0
1593,1593,,15,0,1,0,0,11,0.163995,0.170665,0,0.001075,1,1
1594,1594,,2,0,9,0.722222,26,10,0.203112,0.212427,226.290868,0.01368,5,8
1595,1595,,0,0,5,0.2,2,10,0.212998,0.224153,13650.201999,0.007122,3,2
1596,1596,,6,0,1,0,0,11,0.169066,0.17456,0,0.000389,2,3
1597,1597,,10,0,1,0,0,11,0.185357,0.194052,0,0.002069,5,1
1598,1598,,8,0,7,0.428571,9,10,0.216778,0.229826,7495.947125,0.019544,4,6
